row_id,spell_id,spell_name,type,class,current_category,proposed_category,specs,applications,players,context,confidence,proposal_key,decision,decision_notes
R0107,45242,Focused Will,addition,PRIEST,,defensives,Holy 482/48; Discipline 203/24,685,72,100% self-applied and DB2 says it reduces damage taken → Defensive cooldowns (rule R1).,high,addition|defensives|PRIEST|focused will|45242,Rejected,
R0117,426401,Focused Will,addition,PRIEST,,defensives,Shadow 383/44,383,44,100% self-applied and DB2 says it reduces damage taken → Defensive cooldowns (rule R1).,high,addition|defensives|PRIEST|focused will|426401,Rejected,
R0132,1287955,Rune of Void-Tainted Shell,addition,PRIEST,,defensives,Holy 143/4; Shadow 49/3; Discipline 11/1,203,8,100% self-applied and DB2 says it absorbs damage → Defensive cooldowns (rule R1).,high,addition|defensives|PRIEST|rune of void-tainted shell|1287955,Rejected,
R0136,114214,Angelic Bulwark,addition,PRIEST,,defensives,Holy 121/33; Discipline 27/8; Shadow 23/7,171,48,100% self-applied and DB2 says it absorbs damage → Defensive cooldowns (rule R1).,high,addition|defensives|PRIEST|angelic bulwark|114214,Rejected,
R0150,421453,Ultimate Penitence,addition,PRIEST,,defensives,Discipline 65/23,65,23,100% self-applied and DB2 says it absorbs damage → Defensive cooldowns (rule R1).,high,addition|defensives|PRIEST|ultimate penitence|421453,Rejected,
R0087,428488,Exhilarating Execution,addition,ROGUE,,defensives,Subtlety 1760/26,1760,26,100% self-applied and DB2 says it absorbs damage → Defensive cooldowns (rule R1).,high,addition|defensives|ROGUE|exhilarating execution|428488,Rejected,
R0088,386237,Fade to Nothing,addition,ROGUE,,defensives,Subtlety 1688/27,1688,27,100% self-applied and DB2 says it reduces damage taken → Defensive cooldowns (rule R1).,high,addition|defensives|ROGUE|fade to nothing|386237,Rejected,
R0148,1287955,Rune of Void-Tainted Shell,addition,ROGUE,,defensives,Assassination 40/2; Subtlety 21/1; Outlaw 18/2,79,5,100% self-applied and DB2 says it absorbs damage → Defensive cooldowns (rule R1).,high,addition|defensives|ROGUE|rune of void-tainted shell|1287955,Rejected,
R0151,45182,Cheating Death,addition,ROGUE,,defensives,Assassination 29/19; Subtlety 27/16; Outlaw 9/4,65,39,100% self-applied and DB2 says it reduces damage taken → Defensive cooldowns (rule R1).,high,addition|defensives|ROGUE|cheating death|45182,Rejected,
R0072,457387,Wind Barrier,addition,SHAMAN,,defensives,Restoration 6573/40; Enhancement 202/12; Elemental 16/1,6791,52,100% self-applied and DB2 says it absorbs damage → Defensive cooldowns (rule R1).,high,addition|defensives|SHAMAN|wind barrier|457387,Rejected,
R0092,260881,Spirit Wolf,addition,SHAMAN,,defensives,Elemental 845/41; Enhancement 278/19; Restoration 225/11,1348,70,100% self-applied and DB2 says it reduces damage taken → Defensive cooldowns (rule R1).,high,addition|defensives|SHAMAN|spirit wolf|260881,Rejected,This is a movement category aura
R0104,355634,Windveil,addition,SHAMAN,,defensives,Elemental 594/65; Enhancement 256/21; Restoration 84/12,934,97,100% self-applied and DB2 says it reduces damage taken → Defensive cooldowns (rule R1).,high,addition|defensives|SHAMAN|windveil|355634,Rejected,
R0129,1287955,Rune of Void-Tainted Shell,addition,SHAMAN,,defensives,Elemental 120/7; Restoration 95/4; Enhancement 40/3,255,14,100% self-applied and DB2 says it absorbs damage → Defensive cooldowns (rule R1).,high,addition|defensives|SHAMAN|rune of void-tainted shell|1287955,Rejected,
R0156,65116,Stoneform,addition,SHAMAN,,defensives,Restoration 24/7; Enhancement 13/2; Elemental 9/5,46,14,100% self-applied and DB2 says it reduces damage taken → Defensive cooldowns (rule R1).,high,addition|defensives|SHAMAN|stoneform|65116,Rejected,Racial
R0115,1287955,Rune of Void-Tainted Shell,addition,WARLOCK,,defensives,Demonology 353/17; Destruction 81/3; Affliction 15/1,449,21,100% self-applied and DB2 says it absorbs damage → Defensive cooldowns (rule R1).,high,addition|defensives|WARLOCK|rune of void-tainted shell|1287955,Rejected,
R0146,394810,Soulburn: Drain Life,addition,WARLOCK,,defensives,Destruction 58/3; Demonology 29/11; Affliction 3/2,90,16,100% self-applied and DB2 says it absorbs damage → Defensive cooldowns (rule R1).,high,addition|defensives|WARLOCK|soulburn: drain life|394810,Rejected,
R0149,389614,Abyss Walker,addition,WARLOCK,,defensives,Demonology 50/13; Affliction 16/4; Destruction 6/4,72,21,100% self-applied and DB2 says it reduces damage taken → Defensive cooldowns (rule R1).,high,addition|defensives|WARLOCK|abyss walker|389614,Rejected,
R0078,438591,Keep Your Feet on the Ground,addition,WARRIOR,,defensives,Protection 2448/32; Fury 1491/22; Arms 6/1,3945,54,100% self-applied and DB2 says it reduces damage taken → Defensive cooldowns (rule R1).,high,addition|defensives|WARRIOR|keep your feet on the ground|438591,Rejected,
R0110,436358,Demolish,addition,WARRIOR,,defensives,Arms 455/20; Protection 94/3,549,23,100% self-applied and DB2 says it reduces damage taken → Defensive cooldowns (rule R1).,high,addition|defensives|WARRIOR|demolish|436358,Rejected,"This is an offensive cooldown, move it there"
R0119,458245,Second Wind,addition,WARRIOR,,defensives,Arms 261/31; Protection 58/8; Fury 28/3,347,42,100% self-applied and DB2 says it absorbs damage → Defensive cooldowns (rule R1).,high,addition|defensives|WARRIOR|second wind|458245,Rejected,
R0126,1287955,Rune of Void-Tainted Shell,addition,WARRIOR,,defensives,Arms 229/12; Fury 49/2,278,14,100% self-applied and DB2 says it absorbs damage → Defensive cooldowns (rule R1).,high,addition|defensives|WARRIOR|rune of void-tainted shell|1287955,Rejected,
R0133,1242032,Worldsoul Aegis,addition,WARRIOR,,defensives,Protection 189/3; Arms 5/1,194,3,100% self-applied and DB2 says it absorbs damage → Defensive cooldowns (rule R1).,high,addition|defensives|WARRIOR|worldsoul aegis|1242032,Rejected,
R0138,1254520,Gelatinous Protection,addition,WARRIOR,,defensives,Protection 157/7,157,7,100% self-applied and DB2 says it absorbs damage → Defensive cooldowns (rule R1).,high,addition|defensives|WARRIOR|gelatinous protection|1254520,Rejected,
R0142,386208,Defensive Stance,addition,WARRIOR,,defensives,Arms 67/12; Protection 36/12; Fury 5/2,108,26,100% self-applied and DB2 says it absorbs damage and reduces damage taken → Defensive cooldowns (rule R1).,high,addition|defensives|WARRIOR|defensive stance|386208,Rejected,
R0147,1237611,Palisade's Protection,addition,WARRIOR,,defensives,Protection 82/3,82,3,100% self-applied and DB2 says it absorbs damage → Defensive cooldowns (rule R1).,high,addition|defensives|WARRIOR|palisade's protection|1237611,Rejected,
R0153,1254638,Solar Core Igniter,addition,WARRIOR,,defensives,Protection 47/4; Arms 9/1,56,5,100% self-applied and DB2 says it absorbs damage → Defensive cooldowns (rule R1).,high,addition|defensives|WARRIOR|solar core igniter|1254638,Rejected,
R0155,386397,Battle-Scarred Veteran,addition,WARRIOR,,defensives,Protection 49/20,49,20,100% self-applied and DB2 says it reduces damage taken → Defensive cooldowns (rule R1).,high,addition|defensives|WARRIOR|battle-scarred veteran|386397,Rejected,
R0168,1254514,Coalesced Jelly,addition,WARRIOR,,defensives,Protection 21/7,21,7,100% self-applied and DB2 says it absorbs damage → Defensive cooldowns (rule R1).,high,addition|defensives|WARRIOR|coalesced jelly|1254514,Rejected,
R0258,1285161,Protective Toadstools,addition,MAGE,,healing,Frost 206/5; Arcane 178/4,384,9,"DB2 says it absorbs damage, 61% applied to others, recast about 29.08s → Healing (rule R6).",medium,addition|healing|MAGE|protective toadstools|1285161,Rejected,
R0257,1265145,Refreshing Drink,addition,MONK,,healing,Brewmaster 2961/40,2961,40,"DB2 says it heals over time, 63% applied to others, recast about 10.95s → Healing (rule R6).",medium,addition|healing|MONK|refreshing drink|1265145,Rejected,
R0256,432607,Holy Bulwark,addition,PALADIN,,healing,Protection 5148/46; Holy 1717/9,6865,55,"DB2 says it absorbs damage, 58% applied to others, recast about 2s → Healing (rule R6).",medium,addition|healing|PALADIN|holy bulwark|432607,Rejected,
R0255,77489,Echo of Light,addition,PRIEST,,healing,Holy 28353/51,28353,51,"DB2 says it heals over time, 92% applied to others, recast about 1.38s → Healing (rule R6).",medium,addition|healing|PRIEST|echo of light|77489,Approved,
R0254,382024,Earthliving Weapon,addition,SHAMAN,,healing,Restoration 41738/53; Elemental 64/1,41802,53,"DB2 says it heals over time, 85% applied to others, recast about 3.73s → Healing (rule R6).",medium,addition|healing|SHAMAN|earthliving weapon|382024,Approved,
R0369,48265,Death's Advance,addition,DEATHKNIGHT,,movement,Blood 3652/74; Frost 336/23; Unholy 125/9,4113,106,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|DEATHKNIGHT|death's advance|48265,Approved,
R0378,444347,Death Charge,addition,DEATHKNIGHT,,movement,Unholy 1153/72; Frost 38/3,1191,75,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|DEATHKNIGHT|death charge|444347,Approved,
R0380,434029,Vampiric Speed,addition,DEATHKNIGHT,,movement,Blood 841/19; Unholy 256/7,1097,26,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|DEATHKNIGHT|vampiric speed|434029,Approved,
R0389,212552,Wraith Walk,addition,DEATHKNIGHT,,movement,Blood 676/10; Unholy 53/20; Frost 21/5,750,34,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|DEATHKNIGHT|wraith walk|212552,Approved,
R0393,1277482,Voidlust,addition,DEATHKNIGHT,,movement,Unholy 355/12; Blood 92/5; Frost 88/2,535,19,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|DEATHKNIGHT|voidlust|1277482,Rejected,
R0415,1242775,Farstrider's Step,addition,DEATHKNIGHT,,movement,Unholy 215/13; Blood 32/4,247,16,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|DEATHKNIGHT|farstrider's step|1242775,Rejected,
R0417,54861,Nitro Boosts,addition,DEATHKNIGHT,,movement,Blood 244/3; Unholy 1/1,245,3,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|DEATHKNIGHT|nitro boosts|54861,Rejected,
R0373,389847,Felfire Haste,addition,DEMONHUNTER,,movement,Devourer 1562/84; Havoc 243/14; Vengeance 73/3,1878,101,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|DEMONHUNTER|felfire haste|389847,Rejected,
R0386,1277482,Voidlust,addition,DEMONHUNTER,,movement,Devourer 494/17; Havoc 288/11; Vengeance 93/3,875,31,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|DEMONHUNTER|voidlust|1277482,Rejected,
R0396,1242775,Farstrider's Step,addition,DEMONHUNTER,,movement,Devourer 279/26; Havoc 155/14; Vengeance 9/1,443,40,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|DEMONHUNTER|farstrider's step|1242775,Rejected,
R0370,400126,Forestwalk,addition,DRUID,,movement,Restoration 2877/52; Guardian 345/12; Feral 284/11; Balance 6/1,3512,76,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|DRUID|forestwalk|400126,Approved,
R0375,378991,Lycara's Teachings,addition,DRUID,,movement,Restoration 695/42; Balance 467/47; Guardian 377/51; Feral 120/22,1659,162,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|DRUID|lycara's teachings|378991,Rejected,
R0377,1277482,Voidlust,addition,DRUID,,movement,Restoration 587/9; Balance 368/10; Feral 204/6; Guardian 98/4,1257,29,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|DRUID|voidlust|1277482,Rejected,
R0384,165961,Travel Form,addition,DRUID,,movement,Restoration 508/42; Balance 241/37; Guardian 137/30; Feral 66/14,952,123,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|DRUID|travel form|165961,Approved,
R0397,1242775,Farstrider's Step,addition,DRUID,,movement,Balance 337/15; Feral 79/6; Guardian 25/4,441,25,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|DRUID|farstrider's step|1242775,Rejected,
R0408,252216,Tiger Dash,addition,DRUID,,movement,Restoration 276/16; Feral 29/5; Balance 17/3; Guardian 5/1,327,25,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|DRUID|tiger dash|252216,Approved,
R0431,210053,Mount Form,addition,DRUID,,movement,Restoration 20/4; Balance 5/1; Guardian 4/3; Feral 2/1,31,9,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|DRUID|mount form|210053,Approved,
R0391,433874,Deep Breath,addition,EVOKER,,movement,Devastation 655/21,655,21,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|EVOKER|deep breath|433874,Rejected,
R0400,1277482,Voidlust,addition,EVOKER,,movement,Augmentation 182/6; Devastation 109/3; Preservation 107/5,398,14,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|EVOKER|voidlust|1277482,Rejected,
R0405,442204,Breath of Eons,addition,EVOKER,,movement,Augmentation 350/26,350,26,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|EVOKER|breath of eons|442204,Approved,
R0425,390148,Flow State,addition,EVOKER,,movement,Preservation 130/3,130,3,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|EVOKER|flow state|390148,Rejected,
R0426,1242775,Farstrider's Step,addition,EVOKER,,movement,Devastation 62/5; Augmentation 60/6,122,11,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|EVOKER|farstrider's step|1242775,Rejected,
R0429,432061,Motes of Acceleration,addition,EVOKER,,movement,Augmentation 27/1; Preservation 14/2,41,3,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|EVOKER|motes of acceleration|432061,Rejected,
R0430,370889,Twin Guardian,addition,EVOKER,,movement,Augmentation 33/9; Devastation 4/3,37,12,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|EVOKER|twin guardian|370889,Rejected,
R0371,1279347,Quick Draw,addition,HUNTER,,movement,Marksmanship 3321/23,3321,23,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|HUNTER|quick draw|1279347,Rejected,
R0395,1242775,Farstrider's Step,addition,HUNTER,,movement,Beast Mastery 343/32; Survival 61/6; Marksmanship 52/1,456,39,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|HUNTER|farstrider's step|1242775,Rejected,
R0399,1277482,Voidlust,addition,HUNTER,,movement,Beast Mastery 236/5; Marksmanship 105/3; Survival 63/3,404,11,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|HUNTER|voidlust|1277482,Rejected,
R0381,1277482,Voidlust,addition,MAGE,,movement,Frost 678/20; Arcane 321/15; Fire 24/2,1023,34,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|MAGE|voidlust|1277482,Rejected,
R0392,1242775,Farstrider's Step,addition,MAGE,,movement,Arcane 384/25; Frost 248/15; Fire 19/2,651,40,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|MAGE|farstrider's step|1242775,Rejected,
R0367,443569,Chi-Ji's Swiftness,addition,MONK,,movement,Mistweaver 5019/31; Windwalker 843/4,5862,35,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|MONK|chi-ji's swiftness|443569,Approved,
R0382,450552,Jade Walk,addition,MONK,,movement,Windwalker 555/38; Brewmaster 429/35; Mistweaver 33/2,1017,75,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|MONK|jade walk|450552,Approved,
R0390,119085,Chi Torpedo,addition,MONK,,movement,Mistweaver 606/2; Brewmaster 48/3; Windwalker 23/3,677,8,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|MONK|chi torpedo|119085,Approved,
R0404,1263345,Swift as a Coursing River,addition,MONK,,movement,Brewmaster 366/26,366,26,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|MONK|swift as a coursing river|1263345,Rejected,
R0406,1266743,Reinvigoration,addition,MONK,,movement,Mistweaver 339/5,339,5,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|MONK|reinvigoration|1266743,Rejected,
R0409,1272850,Initiator's Edge,addition,MONK,,movement,Brewmaster 313/27; Windwalker 13/1,326,28,DB2 says it raises movement speed → Movement (rule R4).,high,addition|movement|MONK|initiator's edge|1272850,Rejected,
